ecosystem,package,version,license,official_metadata,upstream_repository,license_evidence,verification,declared_locations,included_package_code
npm,@tailwindcss/oxide-wasm32-wasi,4.2.1,MIT,https://registry.npmjs.org/%40tailwindcss%2Foxide-wasm32-wasi/4.2.1,git+https://github.com/tailwindlabs/tailwindcss.git,https://registry.npmjs.org/%40tailwindcss%2Foxide-wasm32-wasi/4.2.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@tailwindcss/oxide-wasm32-wasi,no
npm,@tailwindcss/oxide-win32-arm64-msvc,4.2.1,MIT,https://registry.npmjs.org/%40tailwindcss%2Foxide-win32-arm64-msvc/4.2.1,git+https://github.com/tailwindlabs/tailwindcss.git,https://registry.npmjs.org/%40tailwindcss%2Foxide-win32-arm64-msvc/4.2.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@tailwindcss/oxide-win32-arm64-msvc,no
npm,@tailwindcss/oxide-win32-x64-msvc,4.2.1,MIT,https://registry.npmjs.org/%40tailwindcss%2Foxide-win32-x64-msvc/4.2.1,git+https://github.com/tailwindlabs/tailwindcss.git,https://registry.npmjs.org/%40tailwindcss%2Foxide-win32-x64-msvc/4.2.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@tailwindcss/oxide-win32-x64-msvc,no
npm,@tailwindcss/postcss,4.2.1,MIT,https://registry.npmjs.org/%40tailwindcss%2Fpostcss/4.2.1,git+https://github.com/tailwindlabs/tailwindcss.git,https://registry.npmjs.org/%40tailwindcss%2Fpostcss/4.2.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@tailwindcss/postcss,no
npm,@tybys/wasm-util,0.10.1,MIT,https://registry.npmjs.org/%40tybys%2Fwasm-util/0.10.1,git+https://github.com/toyobayashi/wasm-util.git,https://registry.npmjs.org/%40tybys%2Fwasm-util/0.10.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@tailwindcss/oxide-wasm32-wasi/node_modules/@tybys/wasm-util,no
npm,@tybys/wasm-util,0.10.2,MIT,https://registry.npmjs.org/%40tybys%2Fwasm-util/0.10.2,git+https://github.com/toyobayashi/wasm-util.git,https://registry.npmjs.org/%40tybys%2Fwasm-util/0.10.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@tybys/wasm-util,no
npm,@types/eslint,9.6.1,MIT,https://registry.npmjs.org/%40types%2Feslint/9.6.1,https://github.com/DefinitelyTyped/DefinitelyTyped.git,https://registry.npmjs.org/%40types%2Feslint/9.6.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@types/eslint,no
npm,@types/eslint-scope,3.7.7,MIT,https://registry.npmjs.org/%40types%2Feslint-scope/3.7.7,https://github.com/DefinitelyTyped/DefinitelyTyped.git,https://registry.npmjs.org/%40types%2Feslint-scope/3.7.7,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@types/eslint-scope,no
npm,@types/estree,1.0.9,MIT,https://registry.npmjs.org/%40types%2Festree/1.0.9,https://github.com/DefinitelyTyped/DefinitelyTyped.git,https://registry.npmjs.org/%40types%2Festree/1.0.9,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@types/estree,no
npm,@types/json-schema,7.0.15,MIT,https://registry.npmjs.org/%40types%2Fjson-schema/7.0.15,https://github.com/DefinitelyTyped/DefinitelyTyped.git,https://registry.npmjs.org/%40types%2Fjson-schema/7.0.15,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@types/json-schema,no
npm,@types/json5,0.0.29,MIT,https://registry.npmjs.org/%40types%2Fjson5/0.0.29,https://www.github.com/DefinitelyTyped/DefinitelyTyped.git,https://registry.npmjs.org/%40types%2Fjson5/0.0.29,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@types/json5,no
npm,@types/node,22.19.19,MIT,https://registry.npmjs.org/%40types%2Fnode/22.19.19,https://github.com/DefinitelyTyped/DefinitelyTyped.git,https://registry.npmjs.org/%40types%2Fnode/22.19.19,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@types/node,no
npm,@types/react,19.2.14,MIT,https://registry.npmjs.org/%40types%2Freact/19.2.14,https://github.com/DefinitelyTyped/DefinitelyTyped.git,https://registry.npmjs.org/%40types%2Freact/19.2.14,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@types/react,no
npm,@types/react-dom,19.2.3,MIT,https://registry.npmjs.org/%40types%2Freact-dom/19.2.3,https://github.com/DefinitelyTyped/DefinitelyTyped.git,https://registry.npmjs.org/%40types%2Freact-dom/19.2.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@types/react-dom,no
npm,@typescript-eslint/eslint-plugin,8.59.3,MIT,https://registry.npmjs.org/%40typescript-eslint%2Feslint-plugin/8.59.3,git+https://github.com/typescript-eslint/typescript-eslint.git,https://registry.npmjs.org/%40typescript-eslint%2Feslint-plugin/8.59.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@typescript-eslint/eslint-plugin,no
npm,@typescript-eslint/parser,8.59.3,MIT,https://registry.npmjs.org/%40typescript-eslint%2Fparser/8.59.3,git+https://github.com/typescript-eslint/typescript-eslint.git,https://registry.npmjs.org/%40typescript-eslint%2Fparser/8.59.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@typescript-eslint/parser,no
npm,@typescript-eslint/project-service,8.59.3,MIT,https://registry.npmjs.org/%40typescript-eslint%2Fproject-service/8.59.3,git+https://github.com/typescript-eslint/typescript-eslint.git,https://registry.npmjs.org/%40typescript-eslint%2Fproject-service/8.59.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@typescript-eslint/project-service,no
npm,@typescript-eslint/scope-manager,8.59.3,MIT,https://registry.npmjs.org/%40typescript-eslint%2Fscope-manager/8.59.3,git+https://github.com/typescript-eslint/typescript-eslint.git,https://registry.npmjs.org/%40typescript-eslint%2Fscope-manager/8.59.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@typescript-eslint/scope-manager,no
npm,@typescript-eslint/tsconfig-utils,8.59.3,MIT,https://registry.npmjs.org/%40typescript-eslint%2Ftsconfig-utils/8.59.3,git+https://github.com/typescript-eslint/typescript-eslint.git,https://registry.npmjs.org/%40typescript-eslint%2Ftsconfig-utils/8.59.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@typescript-eslint/tsconfig-utils,no
npm,@typescript-eslint/type-utils,8.59.3,MIT,https://registry.npmjs.org/%40typescript-eslint%2Ftype-utils/8.59.3,git+https://github.com/typescript-eslint/typescript-eslint.git,https://registry.npmjs.org/%40typescript-eslint%2Ftype-utils/8.59.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@typescript-eslint/type-utils,no
npm,@typescript-eslint/types,8.59.3,MIT,https://registry.npmjs.org/%40typescript-eslint%2Ftypes/8.59.3,git+https://github.com/typescript-eslint/typescript-eslint.git,https://registry.npmjs.org/%40typescript-eslint%2Ftypes/8.59.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@typescript-eslint/types,no
npm,@typescript-eslint/typescript-estree,8.59.3,MIT,https://registry.npmjs.org/%40typescript-eslint%2Ftypescript-estree/8.59.3,git+https://github.com/typescript-eslint/typescript-eslint.git,https://registry.npmjs.org/%40typescript-eslint%2Ftypescript-estree/8.59.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@typescript-eslint/typescript-estree,no
npm,@typescript-eslint/utils,8.59.3,MIT,https://registry.npmjs.org/%40typescript-eslint%2Futils/8.59.3,git+https://github.com/typescript-eslint/typescript-eslint.git,https://registry.npmjs.org/%40typescript-eslint%2Futils/8.59.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@typescript-eslint/utils,no
npm,@typescript-eslint/visitor-keys,8.59.3,MIT,https://registry.npmjs.org/%40typescript-eslint%2Fvisitor-keys/8.59.3,git+https://github.com/typescript-eslint/typescript-eslint.git,https://registry.npmjs.org/%40typescript-eslint%2Fvisitor-keys/8.59.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@typescript-eslint/visitor-keys,no
npm,@unpic/core,1.0.3,MIT,https://registry.npmjs.org/%40unpic%2Fcore/1.0.3,git+https://github.com/ascorbic/unpic-img.git,https://registry.npmjs.org/%40unpic%2Fcore/1.0.3,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@unpic/core,no
npm,@unpic/react,1.0.2,MIT,https://registry.npmjs.org/%40unpic%2Freact/1.0.2,git+https://github.com/ascorbic/unpic-img.git,https://registry.npmjs.org/%40unpic%2Freact/1.0.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@unpic/react,no
npm,@unrs/resolver-binding-android-arm-eabi,1.11.1,MIT,https://registry.npmjs.org/%40unrs%2Fresolver-binding-android-arm-eabi/1.11.1,git+https://github.com/unrs/unrs-resolver.git,https://registry.npmjs.org/%40unrs%2Fresolver-binding-android-arm-eabi/1.11.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@unrs/resolver-binding-android-arm-eabi,no
npm,@unrs/resolver-binding-android-arm64,1.11.1,MIT,https://registry.npmjs.org/%40unrs%2Fresolver-binding-android-arm64/1.11.1,git+https://github.com/unrs/unrs-resolver.git,https://registry.npmjs.org/%40unrs%2Fresolver-binding-android-arm64/1.11.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@unrs/resolver-binding-android-arm64,no
npm,@unrs/resolver-binding-darwin-arm64,1.11.1,MIT,https://registry.npmjs.org/%40unrs%2Fresolver-binding-darwin-arm64/1.11.1,git+https://github.com/unrs/unrs-resolver.git,https://registry.npmjs.org/%40unrs%2Fresolver-binding-darwin-arm64/1.11.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@unrs/resolver-binding-darwin-arm64,no
npm,@unrs/resolver-binding-darwin-x64,1.11.1,MIT,https://registry.npmjs.org/%40unrs%2Fresolver-binding-darwin-x64/1.11.1,git+https://github.com/unrs/unrs-resolver.git,https://registry.npmjs.org/%40unrs%2Fresolver-binding-darwin-x64/1.11.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@unrs/resolver-binding-darwin-x64,no
npm,@unrs/resolver-binding-freebsd-x64,1.11.1,MIT,https://registry.npmjs.org/%40unrs%2Fresolver-binding-freebsd-x64/1.11.1,git+https://github.com/unrs/unrs-resolver.git,https://registry.npmjs.org/%40unrs%2Fresolver-binding-freebsd-x64/1.11.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@unrs/resolver-binding-freebsd-x64,no
npm,@unrs/resolver-binding-linux-arm-gnueabihf,1.11.1,MIT,https://registry.npmjs.org/%40unrs%2Fresolver-binding-linux-arm-gnueabihf/1.11.1,git+https://github.com/unrs/unrs-resolver.git,https://registry.npmjs.org/%40unrs%2Fresolver-binding-linux-arm-gnueabihf/1.11.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@unrs/resolver-binding-linux-arm-gnueabihf,no
npm,@unrs/resolver-binding-linux-arm-musleabihf,1.11.1,MIT,https://registry.npmjs.org/%40unrs%2Fresolver-binding-linux-arm-musleabihf/1.11.1,git+https://github.com/unrs/unrs-resolver.git,https://registry.npmjs.org/%40unrs%2Fresolver-binding-linux-arm-musleabihf/1.11.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@unrs/resolver-binding-linux-arm-musleabihf,no
npm,@unrs/resolver-binding-linux-arm64-gnu,1.11.1,MIT,https://registry.npmjs.org/%40unrs%2Fresolver-binding-linux-arm64-gnu/1.11.1,git+https://github.com/unrs/unrs-resolver.git,https://registry.npmjs.org/%40unrs%2Fresolver-binding-linux-arm64-gnu/1.11.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@unrs/resolver-binding-linux-arm64-gnu,no
npm,@unrs/resolver-binding-linux-arm64-musl,1.11.1,MIT,https://registry.npmjs.org/%40unrs%2Fresolver-binding-linux-arm64-musl/1.11.1,git+https://github.com/unrs/unrs-resolver.git,https://registry.npmjs.org/%40unrs%2Fresolver-binding-linux-arm64-musl/1.11.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@unrs/resolver-binding-linux-arm64-musl,no
npm,@unrs/resolver-binding-linux-ppc64-gnu,1.11.1,MIT,https://registry.npmjs.org/%40unrs%2Fresolver-binding-linux-ppc64-gnu/1.11.1,git+https://github.com/unrs/unrs-resolver.git,https://registry.npmjs.org/%40unrs%2Fresolver-binding-linux-ppc64-gnu/1.11.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@unrs/resolver-binding-linux-ppc64-gnu,no
npm,@unrs/resolver-binding-linux-riscv64-gnu,1.11.1,MIT,https://registry.npmjs.org/%40unrs%2Fresolver-binding-linux-riscv64-gnu/1.11.1,git+https://github.com/unrs/unrs-resolver.git,https://registry.npmjs.org/%40unrs%2Fresolver-binding-linux-riscv64-gnu/1.11.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@unrs/resolver-binding-linux-riscv64-gnu,no
npm,@unrs/resolver-binding-linux-riscv64-musl,1.11.1,MIT,https://registry.npmjs.org/%40unrs%2Fresolver-binding-linux-riscv64-musl/1.11.1,git+https://github.com/unrs/unrs-resolver.git,https://registry.npmjs.org/%40unrs%2Fresolver-binding-linux-riscv64-musl/1.11.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@unrs/resolver-binding-linux-riscv64-musl,no
npm,@unrs/resolver-binding-linux-s390x-gnu,1.11.1,MIT,https://registry.npmjs.org/%40unrs%2Fresolver-binding-linux-s390x-gnu/1.11.1,git+https://github.com/unrs/unrs-resolver.git,https://registry.npmjs.org/%40unrs%2Fresolver-binding-linux-s390x-gnu/1.11.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@unrs/resolver-binding-linux-s390x-gnu,no
npm,@unrs/resolver-binding-linux-x64-gnu,1.11.1,MIT,https://registry.npmjs.org/%40unrs%2Fresolver-binding-linux-x64-gnu/1.11.1,git+https://github.com/unrs/unrs-resolver.git,https://registry.npmjs.org/%40unrs%2Fresolver-binding-linux-x64-gnu/1.11.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@unrs/resolver-binding-linux-x64-gnu,no
npm,@unrs/resolver-binding-linux-x64-musl,1.11.1,MIT,https://registry.npmjs.org/%40unrs%2Fresolver-binding-linux-x64-musl/1.11.1,git+https://github.com/unrs/unrs-resolver.git,https://registry.npmjs.org/%40unrs%2Fresolver-binding-linux-x64-musl/1.11.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@unrs/resolver-binding-linux-x64-musl,no
npm,@unrs/resolver-binding-wasm32-wasi,1.11.1,MIT,https://registry.npmjs.org/%40unrs%2Fresolver-binding-wasm32-wasi/1.11.1,git+https://github.com/unrs/unrs-resolver.git,https://registry.npmjs.org/%40unrs%2Fresolver-binding-wasm32-wasi/1.11.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@unrs/resolver-binding-wasm32-wasi,no
npm,@unrs/resolver-binding-win32-arm64-msvc,1.11.1,MIT,https://registry.npmjs.org/%40unrs%2Fresolver-binding-win32-arm64-msvc/1.11.1,git+https://github.com/unrs/unrs-resolver.git,https://registry.npmjs.org/%40unrs%2Fresolver-binding-win32-arm64-msvc/1.11.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@unrs/resolver-binding-win32-arm64-msvc,no
npm,@unrs/resolver-binding-win32-ia32-msvc,1.11.1,MIT,https://registry.npmjs.org/%40unrs%2Fresolver-binding-win32-ia32-msvc/1.11.1,git+https://github.com/unrs/unrs-resolver.git,https://registry.npmjs.org/%40unrs%2Fresolver-binding-win32-ia32-msvc/1.11.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@unrs/resolver-binding-win32-ia32-msvc,no
npm,@unrs/resolver-binding-win32-x64-msvc,1.11.1,MIT,https://registry.npmjs.org/%40unrs%2Fresolver-binding-win32-x64-msvc/1.11.1,git+https://github.com/unrs/unrs-resolver.git,https://registry.npmjs.org/%40unrs%2Fresolver-binding-win32-x64-msvc/1.11.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@unrs/resolver-binding-win32-x64-msvc,no
npm,@vercel/og,0.8.6,MPL-2.0,https://registry.npmjs.org/%40vercel%2Fog/0.8.6,,https://registry.npmjs.org/%40vercel%2Fog/0.8.6,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@vercel/og,no
npm,@vitejs/plugin-react,6.0.2,MIT,https://registry.npmjs.org/%40vitejs%2Fplugin-react/6.0.2,git+https://github.com/vitejs/vite-plugin-react.git,https://registry.npmjs.org/%40vitejs%2Fplugin-react/6.0.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@vitejs/plugin-react,no
npm,@vitejs/plugin-rsc,0.5.26,MIT,https://registry.npmjs.org/%40vitejs%2Fplugin-rsc/0.5.26,git+https://github.com/vitejs/vite-plugin-react.git,https://registry.npmjs.org/%40vitejs%2Fplugin-rsc/0.5.26,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@vitejs/plugin-rsc,no
npm,@webassemblyjs/ast,1.14.1,MIT,https://registry.npmjs.org/%40webassemblyjs%2Fast/1.14.1,git+https://github.com/xtuc/webassemblyjs.git,https://registry.npmjs.org/%40webassemblyjs%2Fast/1.14.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@webassemblyjs/ast,no
npm,@webassemblyjs/floating-point-hex-parser,1.13.2,MIT,https://registry.npmjs.org/%40webassemblyjs%2Ffloating-point-hex-parser/1.13.2,git+https://github.com/xtuc/webassemblyjs.git,https://registry.npmjs.org/%40webassemblyjs%2Ffloating-point-hex-parser/1.13.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@webassemblyjs/floating-point-hex-parser,no
npm,@webassemblyjs/helper-api-error,1.13.2,MIT,https://registry.npmjs.org/%40webassemblyjs%2Fhelper-api-error/1.13.2,git+https://github.com/xtuc/webassemblyjs.git,https://registry.npmjs.org/%40webassemblyjs%2Fhelper-api-error/1.13.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@webassemblyjs/helper-api-error,no
npm,@webassemblyjs/helper-buffer,1.14.1,MIT,https://registry.npmjs.org/%40webassemblyjs%2Fhelper-buffer/1.14.1,git+https://github.com/xtuc/webassemblyjs.git,https://registry.npmjs.org/%40webassemblyjs%2Fhelper-buffer/1.14.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@webassemblyjs/helper-buffer,no
npm,@webassemblyjs/helper-numbers,1.13.2,MIT,https://registry.npmjs.org/%40webassemblyjs%2Fhelper-numbers/1.13.2,git+https://github.com/xtuc/webassemblyjs.git,https://registry.npmjs.org/%40webassemblyjs%2Fhelper-numbers/1.13.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@webassemblyjs/helper-numbers,no
npm,@webassemblyjs/helper-wasm-bytecode,1.13.2,MIT,https://registry.npmjs.org/%40webassemblyjs%2Fhelper-wasm-bytecode/1.13.2,git+https://github.com/xtuc/webassemblyjs.git,https://registry.npmjs.org/%40webassemblyjs%2Fhelper-wasm-bytecode/1.13.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@webassemblyjs/helper-wasm-bytecode,no
npm,@webassemblyjs/helper-wasm-section,1.14.1,MIT,https://registry.npmjs.org/%40webassemblyjs%2Fhelper-wasm-section/1.14.1,git+https://github.com/xtuc/webassemblyjs.git,https://registry.npmjs.org/%40webassemblyjs%2Fhelper-wasm-section/1.14.1,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@webassemblyjs/helper-wasm-section,no
npm,@webassemblyjs/ieee754,1.13.2,MIT,https://registry.npmjs.org/%40webassemblyjs%2Fieee754/1.13.2,git+https://github.com/xtuc/webassemblyjs.git,https://registry.npmjs.org/%40webassemblyjs%2Fieee754/1.13.2,lock license equals versioned npm metadata,frontend/package-lock.json:node_modules/@webassemblyjs/ieee754,no
